SKU  #,Vendor Model,Vendor  #,Item Desc,Store,Onhand Qty
192202,DSJ-5,OB,14KT 2TONE-GOLD CZ ST. JUDE PENDANT,VJ-ROSE,1
192198,XM30,OB,14KT YELLOW-GOLD MARINER'S ANCHOR CRUCIFIX PENDANT,VJ-ROSE,1
187805,MR15-D,OB,14KT YELLOW-GOLD VIRGIN MARY D/C ROUND PENDANT,VJ-CULVER,1
189422,MR11,OB,14KT TRICOLOR-GOLD VIRGIN MARY ROUND PENDANT,VJ-CULVER,1
187762,XM34,OB,14KT YELLOW-GOLD CRUCIFIX CROSS PENDANT,VJ-MOD,1
189422,MR11,OB,14KT TRICOLOR-GOLD VIRGIN MARY ROUND PENDANT,VJ-MOD,1
188321,DPN11,OB,14KT 2TONE-GOLD GRIM REAPER PENDANT,VJ-MOD,1
187770,PT296,OB,14KT YELLOW-GOLD TRI-COLOR-GUADALUPE ROUND MEDAL PENDANT,VJ-MOD,1
187965,MO3-F,OB,14KT TRICOLOR-GOLD VIRGIN MARY OVAL PENDANT,VJ-MOD,1
169826,NK178,OB,14KT-WHTIE GOLD ROSARY,VJ-MOD,1
187799,MO11-C,OB,14KT YELLOW-GOLD 2TONE GUADALUPE OVAL MEDAL PENDANT,VJ-MOD,1
187790,MR7-C,OB,14KT YELLOW-GOLD 2TONE VIRGIN MARY ROUND PENDANT,VJ-MOD,1
187774,MR16,OB,14KT YELLOW-GOLD VIRGIN MARY MEDAL PENDANT,VJ-MOD,1
169820,XV3,OB,14KT 2TONE GOLD CARAVACA PENDANT,VJ-MOD,1
187772,XM33,OB,14KT YELLOW-GOLD CRUCIFIX PENDANT,VJ-MOD,1
187967,DMR-35,OB,14KT YELLOW-GOLD VIRGIN MARY ROUND PENDANT,VJ-ONT,1
158069,DF20,OB,14KT LADY'S D/C BRACELET,VJ-PALM,1
192208,XTC01-3B,OB,14KT 2TONE-GOLD D/C CRUCIFIX CROSS PENDANT,VJ-PALM,1
187794,MR12-C,OB,14KT YELLOW-GOLD 2TONE GUADALUPE ROUND MEDAL PENDANT,VJ-PALM,1
169820,XV3,OB,14KT 2TONE GOLD CARAVACA PENDANT,VJ-ONT,1
188321,DPN11,OB,14KT 2TONE-GOLD GRIM REAPER PENDANT,VJ-PB,1
187805,MR15-D,OB,14KT YELLOW-GOLD VIRGIN MARY D/C ROUND PENDANT,VJ-PALM,1
187795,MO10-C,OB,14KT YELLOW-GOLD RELIGIOUS DOUBLE SIDED PENDANT,VJ-PALM,1
187762,XM34,OB,14KT YELLOW-GOLD CRUCIFIX CROSS PENDANT,VJ-PALM,1
167609,691,OB,14KT TRI-COLOR GOLD SACRED HEART GOLD PENDANT,VJ-PALM,1
187766,XM-24,OB,14KT YELLOW-GOLD CRUCIFIX CROSS PENDANT,VJ-PALM,1
187756,PT317,OB,14KT YELLOW-GOLD TRI-COLOR-GUADALUPE PENDANT,VJ-PALM,1
189423,XM29,OB,14KT YELLOW-GOLD ANHOR CRUCIFIX CROSS PENDANT,VJ-PALM,1
187968,DMR-40,OB,14KT YELLOW-GOLD VIRGIN MARY ROUND PENDANT,VJ-PALM,1
187943,MTFT5-C317,OB,14KT TRICOLOR-GOLD CZ ST. JUDE PENDANT,VJ-PALM,1
187962,P57-2,OB,14KT YELLOW-GOLD RELIGIOUS DOUBLE SIDED PENDANT,VJ-PALM,1
187963,DMR-41,OB,14KT YELLOW-GOLD JESUS PENDANT,VJ-PALM,1
188041,PT1350,OB,14KT WHITE-GOLD D/C CRUCIFIX CROSS PENDANT,VJ-PALM,1
167606,675,OB,14KT TRI-COLOR SACRED HEART PENDANT,VJ-PALM,1
187796,XM5,OB,14KT TRI-COLOR-GOLD CRUCIFIX CROSS PENDANT,VJ-PALM,1
187800,PT318,OB,14KT YELLOW-GOLD VIRGIN MARY PENDANT,VJ-PALM,1
187751,P57-3,OB,14KT YELLOW-GOLD RELIGIOUS DOUBLE SIDED PENDANT,VJ-PALM,1
187769,PT1425,OB,14KT YELLOW-GOLD CRUCIFIX CROSS PENDANT,VJ-PALM,1
158071,F019,OB,14KT 15-ANOS MEDALLION,VJ-PALM,1
